Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.4,0.38333333333333336,0.8166666666666667,25.05,2.45
10,1.9666666666666666,0.36666666666666664,0.31666666666666665,1.45,15.05
11,4.4,1.25,1.3333333333333333,51.5,0.26666666666666666
12,0.26666666666666666,0.26666666666666666,11.55,4.466666666666667,8.333333333333334
13,0.9833333333333333,0.8,39.733333333333334,0.5666666666666667,4.7
14,0.6833333333333333,0.0,4.8,51.65,1.5
15,1.5833333333333333,2.3833333333333333,3.3333333333333335,0.5333333333333333,1.8833333333333333
16,7.15,1.3333333333333333,4.933333333333334,5.683333333333334,6.1
17,1.7166666666666666,0.3333333333333333,10.933333333333334,5.516666666666667,0.21666666666666667
18,2.15,0.5,1.5,1.1833333333333333,24.916666666666668
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,0.9666666666666667,0.3333333333333333,4.666666666666667,0.5333333333333333,10.416666666666666
22,1.9833333333333334,10.983333333333333,3.533333333333333,7.85,3.683333333333333
23,0.0,2.7666666666666666,1.9,12.883333333333333,0.4166666666666667
