Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.9333333333333333,0.0,51.8,0.21666666666666667,0.26666666666666666
10,4.466666666666667,0.6666666666666666,0.9333333333333333,5.9,0.9666666666666667
11,3.1666666666666665,0.35,1.4666666666666666,1.1666666666666667,10.05
12,0.6833333333333333,0.23333333333333334,0.4,47.983333333333334,0.18333333333333332
13,1.05,4.866666666666666,0.2,0.5833333333333334,4.0
14,4.016666666666667,0.8,1.3833333333333333,0.3,14.133333333333333
15,0.8833333333333333,7.433333333333334,1.6166666666666667,0.5166666666666667,5.083333333333333
16,3.4833333333333334,22.333333333333332,5.916666666666667,1.65,0.9166666666666666
17,0.36666666666666664,4.716666666666667,4.866666666666666,0.23333333333333334,1.6333333333333333
18,0.45,10.55,1.9333333333333333,1.4833333333333334,0.23333333333333334
19,2.816666666666667,0.11666666666666667,13.35,9.066666666666666,0.45
20,1.85,0.2833333333333333,4.683333333333334,0.7,4.6
21,3.05,1.5166666666666666,7.466666666666667,2.283333333333333,1.4
22,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0
