Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
1,0.8666666666666667,5.783333333333333,5.783333333333333,16.3,13.6
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.08333333333333333,1.95,102.71666666666667
4,0.0,0.0,0.0,0.0,0.0
5,0.05,0.0,0.8166666666666667,0.0,128.48333333333332
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.15,5.616666666666666,0.0,9.55,10.616666666666667
10,0.0,0.0,0.0,0.0,0.0
11,0.6166666666666667,0.18333333333333332,1.6166666666666667,7.7,131.6
12,0.0,0.0,0.0,0.0,0.0
13,10.766666666666667,0.11666666666666667,0.8166666666666667,2.75,79.21666666666667
14,2.6,4.5,0.9,8.566666666666666,45.416666666666664
15,1.85,8.283333333333333,1.1666666666666667,13.166666666666666,7.65
16,4.566666666666666,2.533333333333333,2.4,14.5,5.716666666666667
17,2.3666666666666667,0.13333333333333333,4.133333333333334,14.233333333333333,10.4
18,0.95,3.15,4.45,9.316666666666666,0.8
19,4.9,0.18333333333333332,0.26666666666666666,7.7,0.9833333333333333
20,0.0,0.0,0.0,0.0,0.0
21,8.716666666666667,0.31666666666666665,0.4666666666666667,0.8,130.78333333333333
22,1.3,7.9,2.8666666666666667,20.116666666666667,2.0833333333333335
23,3.566666666666667,13.05,1.0833333333333333,16.333333333333332,0.8833333333333333
24,1.6833333333333333,18.616666666666667,1.65,19.15,3.8
