Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.7166666666666667,0.31666666666666665,2.1333333333333333,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,9.016666666666667,0.0,1.0833333333333333,228.36666666666667
8,0.0,0.38333333333333336,0.0,6.2,20.266666666666666
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,6.0,0.0,0.0,190.68333333333334
12,0.4166666666666667,0.0,2.783333333333333,6.383333333333334,1.4666666666666666
13,3.1166666666666667,2.8,0.08333333333333333,10.083333333333334,68.06666666666666
14,1.15,0.0,0.0,0.2,54.53333333333333
15,0.0,11.9,7.116666666666666,14.15,1.9666666666666666
16,4.483333333333333,22.066666666666666,0.6166666666666667,7.4,2.716666666666667
17,0.0,0.4666666666666667,7.35,1.4666666666666666,10.283333333333333
18,0.0,6.983333333333333,10.283333333333333,3.9,2.75
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,61.8
21,0.0,0.0,0.0,0.0,0.0
22,0.06666666666666667,8.866666666666667,0.85,140.55,0.8333333333333334
23,0.7333333333333333,13.366666666666667,0.0,23.183333333333334,13.066666666666666
24,1.7,6.166666666666667,0.3333333333333333,31.133333333333333,6.833333333333333
