Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.5166666666666667,0.0,1.6666666666666667,9.45
6,0.0,0.5166666666666667,0.0,0.8166666666666667,14.45
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,1.25,0.0,0.0
10,0.0,0.0,0.0,0.0,8.516666666666667
11,0.0,0.0,0.9333333333333333,0.0,0.0
12,4.966666666666667,0.0,0.0,0.85,54.45
13,0.7833333333333333,1.5833333333333333,4.216666666666667,2.85,33.88333333333333
14,0.16666666666666666,3.1666666666666665,4.45,8.633333333333333,10.716666666666667
15,0.0,11.833333333333334,0.2,12.766666666666667,10.866666666666667
16,0.85,6.2,3.433333333333333,1.0833333333333333,1.75
17,1.0833333333333333,2.2666666666666666,1.7333333333333334,11.9,27.55
18,0.5833333333333334,0.13333333333333333,9.166666666666666,7.433333333333334,1.0666666666666667
19,0.4166666666666667,2.3666666666666667,1.25,8.666666666666666,2.433333333333333
20,0.0,0.0,0.0,5.733333333333333,2.3666666666666667
21,0.0,0.0,0.0,0.0,100.45
22,0.0,0.0,0.65,61.63333333333333,0.55
23,0.0,3.033333333333333,0.7666666666666667,18.383333333333333,2.15
24,0.0,3.566666666666667,0.45,13.816666666666666,3.466666666666667
