Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
1,0.0,0.0,0.0,0.1,0.35
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.6,239.56666666666666
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,172.41666666666666
8,0.0,0.0,0.0,0.65,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,7.633333333333334,0.0
11,0.0,0.0,0.0,0.0,0.0
12,5.4,0.9833333333333333,2.0166666666666666,3.466666666666667,94.35
13,2.3666666666666667,1.9333333333333333,2.1333333333333333,10.85,13.883333333333333
14,6.433333333333334,0.75,1.0,6.483333333333333,1.0166666666666666
15,5.65,5.5,0.0,2.8333333333333335,11.216666666666667
16,4.016666666666667,3.6333333333333333,0.0,8.9,14.5
17,6.466666666666667,2.3833333333333333,6.433333333333334,1.1166666666666667,26.283333333333335
18,5.866666666666666,0.18333333333333332,5.366666666666666,5.366666666666666,9.916666666666666
19,4.416666666666667,3.4166666666666665,3.2,1.25,18.416666666666668
20,1.4333333333333333,3.1166666666666667,0.15,16.75,17.0
21,2.966666666666667,3.25,14.466666666666667,13.183333333333334,6.016666666666667
22,10.416666666666666,0.16666666666666666,2.3666666666666667,8.8,4.166666666666667
23,0.0,0.06666666666666667,0.0,2.3333333333333335,4.316666666666666
24,0.7,0.55,3.55,46.31666666666667,35.766666666666666
