Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
1,0.0,0.0,0.0,0.8666666666666667,7.266666666666667
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,3.55,16.566666666666666,13.666666666666666,287.3333333333333
7,0.0,0.0,0.0,0.3,19.366666666666667
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.55,4.633333333333334,145.26666666666668
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.48333333333333334,0.2833333333333333,10.1,0.0
12,2.7,1.2166666666666666,0.0,0.7833333333333333,56.233333333333334
13,0.25,5.316666666666666,5.2,8.116666666666667,7.016666666666667
14,2.783333333333333,0.4666666666666667,4.533333333333333,7.916666666666667,44.583333333333336
15,2.216666666666667,11.483333333333333,3.6166666666666667,5.666666666666667,6.65
16,3.3666666666666667,1.3333333333333333,0.8833333333333333,12.033333333333333,0.4666666666666667
17,0.08333333333333333,0.6166666666666667,7.166666666666667,5.016666666666667,18.133333333333333
18,3.7333333333333334,0.2833333333333333,6.616666666666666,4.883333333333334,2.6333333333333333
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,69.23333333333333,0.0
21,0.0,0.3333333333333333,0.0,30.866666666666667,0.0
22,0.0,10.833333333333334,0.8,18.6,0.9666666666666667
23,4.816666666666666,0.3,1.0166666666666666,15.366666666666667,1.5833333333333333
24,0.15,3.2,4.2,20.866666666666667,4.666666666666667
