Hour,red_cage,orange_cage,yellow_cage,green_cage,blue_cage
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,6.583333333333333,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,1.5333333333333334,0.03333333333333333,2.9,151.65
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,194.23333333333332
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.75,103.76666666666667
11,0.0,0.0,0.5333333333333333,3.4166666666666665,66.55
12,4.4,0.13333333333333333,0.0,0.5333333333333333,6.216666666666667
13,3.9166666666666665,5.083333333333333,1.3666666666666667,9.75,11.2
14,0.4,5.633333333333334,3.7333333333333334,1.1333333333333333,17.6
15,2.05,8.233333333333333,0.16666666666666666,8.383333333333333,7.166666666666667
16,0.0,0.21666666666666667,1.1,12.483333333333333,8.666666666666666
17,1.0666666666666667,7.883333333333334,0.8,7.5,16.3
18,0.1,6.15,2.6166666666666667,5.433333333333334,4.65
19,0.11666666666666667,9.5,3.283333333333333,19.916666666666668,2.683333333333333
20,0.0,7.15,0.21666666666666667,22.366666666666667,14.666666666666666
21,0.0,0.0,56.516666666666666,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,0.5333333333333333,5.75,0.36666666666666664,94.2,1.5
24,0.0,2.4166666666666665,0.0,13.816666666666666,0.9
