MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
15/24/2015 15:05:25,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,1,0,0,nan,nan,0.00
15/24/2015 15:05:28,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,0,1,1,0,2.26,nan,nan
15/24/2015 15:05:53,1.16.3,FR1_R,0,4.22,nan,1,Left,Right,1,1,1,0,nan,nan,0.28
15/24/2015 15:05:59,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,2,1,0,nan,nan,0.18
15/24/2015 15:06:08,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,1,2,2,0,5.75,40,nan
15/24/2015 15:06:24,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,3,2,0,nan,nan,0.18
15/24/2015 15:06:27,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,1,3,3,0,2.20,19,nan
15/24/2015 15:06:44,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,1,4,3,0,nan,nan,0.02
15/24/2015 15:06:46,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,1,4,4,0,0.48,19,nan
15/24/2015 15:06:47,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,1,5,4,0,nan,nan,0.00
15/24/2015 15:06:48,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,1,5,5,0,0.73,2,nan
15/24/2015 15:06:58,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,1,6,5,0,nan,nan,0.10
15/24/2015 15:06:59,1.16.3,FR1_R,0,4.22,nan,1,RightWithPellet,Right,1,7,5,0,nan,nan,0.03
15/24/2015 15:06:59,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,1,7,6,0,0.48,11,nan
15/24/2015 15:07:09,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,8,6,0,nan,nan,0.02
15/24/2015 15:07:10,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,1,9,6,0,nan,nan,0.00
15/24/2015 15:07:12,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,1,10,6,0,nan,nan,0.12
15/24/2015 15:07:16,1.16.3,FR1_R,0,4.22,3,1,Pellet,Right,1,10,7,0,0.67,17,nan
15/24/2015 15:07:18,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,11,7,0,nan,nan,0.06
15/24/2015 15:07:20,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,1,11,8,0,1.52,4,nan
15/24/2015 15:07:45,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,12,8,0,nan,nan,0.05
15/24/2015 15:07:47,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,1,12,9,0,1.40,27,nan
15/24/2015 15:07:51,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,13,9,0,nan,nan,0.44
15/24/2015 15:07:54,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,1,13,10,0,2.44,7,nan
15/24/2015 15:08:06,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,1,14,10,0,nan,nan,0.10
15/24/2015 15:08:10,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,1,14,11,0,3.12,16,nan
15/24/2015 15:08:15,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,1,15,11,0,nan,nan,0.13
15/24/2015 15:08:17,1.16.3,FR1_R,0,4.20,nan,1,RightDuringDispense,Right,1,16,11,0,nan,nan,0.16
15/24/2015 15:08:25,1.16.3,FR1_R,0,4.20,5,1,Pellet,Right,1,16,12,0,2.32,15,nan
15/24/2015 15:08:30,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,17,12,0,nan,nan,0.12
15/24/2015 15:08:31,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,1,17,13,0,0.36,6,nan
15/24/2015 15:08:47,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,18,13,0,nan,nan,0.04
15/24/2015 15:08:48,1.16.3,FR1_R,0,4.20,nan,1,RightWithPellet,Right,1,19,13,0,nan,nan,0.14
15/24/2015 15:08:48,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,1,19,14,0,0.06,17,nan
15/24/2015 15:08:51,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,1,20,14,0,nan,nan,0.15
