MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
15/24/2015 15:05:42,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,0,1,0,0,nan,nan,0.31
15/24/2015 15:05:44,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,1,1,0,0.85,nan,nan
15/24/2015 15:05:46,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,2,1,0,nan,nan,0.05
15/24/2015 15:05:50,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,0,2,2,0,3.00,6,nan
15/24/2015 15:05:55,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,3,2,0,nan,nan,0.03
15/24/2015 15:05:57,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,0,3,3,0,1.22,7,nan
15/24/2015 15:06:05,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,4,3,0,nan,nan,0.10
15/24/2015 15:06:06,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,0,4,4,0,0.79,9,nan
15/24/2015 15:06:11,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,5,4,0,nan,nan,0.05
15/24/2015 15:06:16,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,0,5,5,0,4.16,10,nan
15/24/2015 15:06:41,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,1,5,5,0,nan,nan,0.21
15/24/2015 15:06:49,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,6,5,0,nan,nan,0.16
15/24/2015 15:06:51,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,1,6,6,0,1.52,35,nan
15/24/2015 15:06:58,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,2,6,6,0,nan,nan,0.01
15/24/2015 15:07:04,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,3,6,6,0,nan,nan,0.00
15/24/2015 15:07:21,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,7,6,0,nan,nan,0.07
15/24/2015 15:07:22,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,3,7,7,0,0.12,31,nan
15/24/2015 15:07:25,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,8,7,0,nan,nan,0.05
15/24/2015 15:07:31,1.16.3,FR1_R,0,4.21,nan,1,RightWithPellet,Right,3,9,7,0,nan,nan,0.26
15/24/2015 15:07:32,1.16.3,FR1_R,0,4.21,nan,1,RightWithPellet,Right,3,10,7,0,nan,nan,0.14
15/24/2015 15:07:40,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,3,10,8,0,14.15,18,nan
15/24/2015 15:07:46,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,11,8,0,nan,nan,0.02
15/24/2015 15:07:48,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,3,11,9,0,1.40,8,nan
15/24/2015 15:07:56,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,12,9,0,nan,nan,0.13
15/24/2015 15:07:56,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,3,13,9,0,nan,nan,0.01
15/24/2015 15:07:57,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,3,13,10,0,0.55,9,nan
15/24/2015 15:08:05,1.16.3,FR1_R,0,4.20,nan,1,Left,Right,4,13,10,0,nan,nan,0.07
15/24/2015 15:08:08,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,5,13,10,0,nan,nan,0.02
15/24/2015 15:08:39,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,14,10,0,nan,nan,0.08
15/24/2015 15:08:41,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,5,14,11,0,1.22,44,nan
15/24/2015 15:09:03,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,15,11,0,nan,nan,0.14
15/24/2015 15:09:05,1.16.3,FR1_R,0,4.20,nan,1,LeftDuringDispense,Right,6,15,11,0,nan,nan,0.68
15/24/2015 15:09:07,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,6,16,11,0,nan,nan,0.08
15/24/2015 15:09:11,1.16.3,FR1_R,0,4.21,3,1,Pellet,Right,6,16,12,0,1.22,30,nan
15/24/2015 15:09:21,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,17,12,0,nan,nan,0.05
15/24/2015 15:09:26,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,6,17,13,0,4.22,15,nan
15/24/2015 15:09:39,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,18,13,0,nan,nan,0.04
15/24/2015 15:09:42,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,6,18,14,0,2.44,16,nan
15/24/2015 15:09:49,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,19,14,0,nan,nan,0.09
15/24/2015 15:09:51,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,6,19,15,0,1.03,9,nan
15/24/2015 15:09:55,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,20,15,0,nan,nan,0.04
15/24/2015 15:10:02,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,6,20,16,0,6.50,11,nan
15/24/2015 15:10:10,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,21,16,0,nan,nan,0.11
15/24/2015 15:10:11,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,6,21,17,0,0.36,9,nan
15/24/2015 15:10:18,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,22,17,0,nan,nan,0.16
15/24/2015 15:10:21,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,6,22,18,0,1.77,10,nan
15/24/2015 15:10:32,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,23,18,0,nan,nan,0.10
15/24/2015 15:10:35,1.16.3,FR1_R,0,4.21,nan,1,RightWithPellet,Right,6,24,18,0,nan,nan,0.30
15/24/2015 15:10:35,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,6,24,19,0,2.35,14,nan
15/24/2015 15:10:47,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,25,19,0,nan,nan,0.14
15/24/2015 15:10:53,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,6,25,20,0,2.32,18,nan
15/24/2015 15:11:03,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,26,20,0,nan,nan,0.02
15/24/2015 15:11:06,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,6,26,21,0,0.06,13,nan
15/24/2015 15:11:07,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,27,21,0,nan,nan,0.21
15/24/2015 15:11:11,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,6,27,22,0,2.32,5,nan
15/24/2015 15:11:22,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,28,22,0,nan,nan,0.05
15/24/2015 15:11:25,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,6,28,23,0,2.51,14,nan
15/24/2015 15:11:28,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,29,23,0,nan,nan,0.10
15/24/2015 15:11:29,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,6,29,24,0,0.06,4,nan
15/24/2015 15:11:33,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,30,24,0,nan,nan,0.09
15/24/2015 15:11:35,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,6,30,25,0,0.36,6,nan
15/24/2015 15:11:42,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,31,25,0,nan,nan,0.04
15/24/2015 15:11:44,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,6,31,26,0,1.09,9,nan
15/24/2015 15:11:48,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,7,31,26,0,nan,nan,0.12
15/24/2015 15:11:49,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,7,32,26,0,nan,nan,0.14
15/24/2015 15:11:50,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,7,32,27,0,0.36,6,nan
15/24/2015 15:12:00,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,7,33,27,0,nan,nan,0.09
15/24/2015 15:12:01,1.16.3,FR1_R,0,4.21,nan,1,LeftWithPellet,Right,8,33,27,0,nan,nan,0.05
15/24/2015 15:12:01,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,8,33,28,0,0.69,11,nan
15/24/2015 15:12:07,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,8,34,28,0,nan,nan,0.09
15/24/2015 15:12:11,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,8,34,29,0,3.43,10,nan
15/24/2015 15:12:13,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,8,35,29,0,nan,nan,0.07
15/24/2015 15:12:15,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,8,35,30,0,0.55,4,nan
15/24/2015 15:12:17,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,8,36,30,0,nan,nan,0.04
15/24/2015 15:12:19,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,8,36,31,0,0.97,4,nan
15/24/2015 15:12:35,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,8,37,31,0,nan,nan,0.04
15/24/2015 15:12:36,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,8,37,32,0,0.18,17,nan
15/24/2015 15:12:41,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,8,38,32,0,nan,nan,0.04
15/24/2015 15:12:42,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,8,38,33,0,0.55,6,nan
15/24/2015 15:12:55,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,8,39,33,0,nan,nan,0.04
15/24/2015 15:12:57,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,8,39,34,0,0.73,15,nan
15/24/2015 15:13:20,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,8,40,34,0,nan,nan,0.10
15/24/2015 15:13:27,1.16.3,FR1_R,0,4.21,3,1,Pellet,Right,8,40,35,0,3.18,30,nan
15/24/2015 15:13:37,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,8,41,35,0,nan,nan,0.12
15/24/2015 15:13:40,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,8,41,36,0,2.50,13,nan
15/24/2015 15:13:44,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,8,42,36,0,nan,nan,0.03
15/24/2015 15:13:48,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,8,42,37,0,3.24,8,nan
15/24/2015 15:14:01,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,8,43,37,0,nan,nan,0.03
15/24/2015 15:14:02,1.16.3,FR1_R,0,4.21,nan,1,LeftDuringDispense,Right,9,43,37,0,nan,nan,0.34
15/24/2015 15:14:05,1.16.3,FR1_R,0,4.20,3,1,Pellet,Right,9,43,38,0,0.61,17,nan
15/24/2015 15:14:08,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,44,38,0,nan,nan,0.07
15/24/2015 15:14:11,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,9,44,39,0,1.77,6,nan
15/24/2015 15:14:30,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,45,39,0,nan,nan,0.10
15/24/2015 15:14:32,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,9,45,40,0,1.65,21,nan
15/24/2015 15:14:44,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,46,40,0,nan,nan,0.16
15/24/2015 15:14:46,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,9,46,41,0,0.12,14,nan
15/24/2015 15:15:08,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,47,41,0,nan,nan,0.05
15/24/2015 15:15:10,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,9,47,42,0,1.34,24,nan
15/24/2015 15:15:22,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,48,42,0,nan,nan,0.13
15/24/2015 15:15:24,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,9,48,43,0,1.34,14,nan
15/24/2015 15:15:27,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,49,43,0,nan,nan,0.10
15/24/2015 15:15:27,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,9,50,43,0,nan,nan,0.03
15/24/2015 15:15:41,1.16.3,FR1_R,0,4.21,3,1,Pellet,Right,9,50,44,0,8.77,17,nan
15/24/2015 15:15:45,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,51,44,0,nan,nan,0.08
