MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
15/24/2013 15:05:17,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,1,0,0,nan,nan,0.38
15/24/2013 15:05:25,1.16.3,FR1_R,0,4.21,5,1,Pellet,Right,0,1,1,0,0.18,nan,nan
15/24/2013 15:05:33,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,2,1,0,nan,nan,0.21
15/24/2013 15:05:36,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,0,2,2,0,1.89,11,nan
15/24/2013 15:05:54,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,3,2,0,nan,nan,0.14
15/24/2013 15:05:55,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,0,3,3,0,0.24,19,nan
15/24/2013 15:05:58,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,4,3,0,nan,nan,0.06
15/24/2013 15:06:00,1.16.3,FR1_R,0,4.21,nan,1,LeftWithPellet,Right,1,4,3,0,nan,nan,0.14
15/24/2013 15:06:00,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,1,4,4,0,2.12,5,nan
15/24/2013 15:06:27,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,5,4,0,nan,nan,0.01
15/24/2013 15:06:29,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,1,5,5,0,1.03,29,nan
15/24/2013 15:06:39,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,6,5,0,nan,nan,0.05
15/24/2013 15:06:39,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,1,7,5,0,nan,nan,0.12
15/24/2013 15:06:42,1.16.3,FR1_R,0,4.20,nan,1,RightDuringDispense,Right,1,8,5,0,nan,nan,0.10
15/24/2013 15:06:49,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,1,8,6,0,6.92,20,nan
15/24/2013 15:07:01,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,1,9,6,0,nan,nan,0.00
15/24/2013 15:07:03,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,1,9,7,0,0.67,14,nan
15/24/2013 15:07:24,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,10,7,0,nan,nan,0.12
15/24/2013 15:07:25,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,1,10,8,0,0.18,22,nan
15/24/2013 15:07:31,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,11,8,0,nan,nan,0.27
15/24/2013 15:07:32,1.16.3,FR1_R,0,4.22,nan,1,LeftWithPellet,Right,2,11,8,0,nan,nan,0.20
15/24/2013 15:07:36,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,11,9,0,4.70,11,nan
15/24/2013 15:07:45,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,12,9,0,nan,nan,0.13
15/24/2013 15:07:48,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,12,10,0,2.44,12,nan
15/24/2013 15:08:00,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,13,10,0,nan,nan,0.03
15/24/2013 15:08:02,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,2,13,11,0,0.06,14,nan
15/24/2013 15:08:07,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,14,11,0,nan,nan,0.30
15/24/2013 15:08:08,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,2,14,12,0,0.06,6,nan
15/24/2013 15:08:25,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,15,12,0,nan,nan,0.04
15/24/2013 15:08:28,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,15,13,0,3.12,20,nan
15/24/2013 15:08:36,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,2,16,13,0,nan,nan,0.27
15/24/2013 15:08:38,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,2,16,14,0,1.16,10,nan
15/24/2013 15:08:44,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,3,16,14,0,nan,nan,0.00
15/24/2013 15:08:46,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,3,17,14,0,nan,nan,0.17
15/24/2013 15:08:49,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,3,17,15,0,2.44,11,nan
15/24/2013 15:09:01,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,18,15,0,nan,nan,0.17
15/24/2013 15:09:02,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,3,18,16,0,0.67,13,nan
15/24/2013 15:09:09,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,4,18,16,0,nan,nan,0.11
15/24/2013 15:09:14,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,4,19,16,0,nan,nan,0.23
15/24/2013 15:09:25,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,4,19,17,0,10.48,23,nan
15/24/2013 15:09:27,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,4,20,17,0,nan,nan,0.07
15/24/2013 15:09:31,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,4,20,18,0,2.50,6,nan
15/24/2013 15:09:39,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,5,20,18,0,nan,nan,0.00
15/24/2013 15:09:57,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,6,20,18,0,nan,nan,0.35
15/24/2013 15:10:07,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,21,18,0,nan,nan,0.01
15/24/2013 15:10:07,1.16.3,FR1_R,0,4.20,nan,1,RightDuringDispense,Right,6,22,18,0,nan,nan,0.01
15/24/2013 15:10:09,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,6,22,19,0,2.02,38,nan
15/24/2013 15:10:12,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,23,19,0,nan,nan,0.01
15/24/2013 15:10:16,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,6,23,20,0,2.93,7,nan
15/24/2013 15:10:28,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,24,20,0,nan,nan,0.14
15/24/2013 15:10:29,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,6,24,21,0,0.30,13,nan
15/24/2013 15:10:35,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,25,21,0,nan,nan,0.06
