MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
15/24/2013 15:05:04,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,1,0,0,0,nan,nan,0.09
15/24/2013 15:05:05,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,2,0,0,0,nan,nan,0.00
15/24/2013 15:06:26,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,2,1,0,0,nan,nan,0.04
15/24/2013 15:06:27,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,2,1,1,0,0.36,nan,nan
15/24/2013 15:06:37,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,2,1,0,nan,nan,0.01
15/24/2013 15:06:41,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,2,2,2,0,1.40,14,nan
15/24/2013 15:06:47,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,2,3,2,0,nan,nan,0.06
15/24/2013 15:06:48,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,2,3,3,0,0.24,7,nan
15/24/2013 15:06:58,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,2,4,3,0,nan,nan,0.10
15/24/2013 15:06:59,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,4,4,0,0.12,11,nan
15/24/2013 15:07:19,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,5,4,0,nan,nan,0.09
15/24/2013 15:07:20,1.16.3,FR1_R,0,4.22,nan,1,RightWithPellet,Right,2,6,4,0,nan,nan,0.08
15/24/2013 15:07:22,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,6,5,0,2.12,23,nan
15/24/2013 15:07:26,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,2,7,5,0,nan,nan,0.06
15/24/2013 15:07:27,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,2,7,6,0,0.67,5,nan
15/24/2013 15:07:32,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,8,6,0,nan,nan,0.01
15/24/2013 15:07:33,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,2,8,7,0,0.36,6,nan
15/24/2013 15:07:51,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,9,7,0,nan,nan,0.01
15/24/2013 15:07:52,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,9,8,0,0.60,19,nan
15/24/2013 15:07:58,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,2,10,8,0,nan,nan,0.06
15/24/2013 15:07:58,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,2,11,8,0,nan,nan,0.07
15/24/2013 15:08:02,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,2,11,9,0,1.09,10,nan
15/24/2013 15:08:04,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,12,9,0,nan,nan,0.09
15/24/2013 15:08:05,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,2,12,10,0,0.06,3,nan
15/24/2013 15:08:07,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,13,10,0,nan,nan,0.17
15/24/2013 15:08:08,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,2,13,11,0,0.18,3,nan
15/24/2013 15:08:12,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,2,14,11,0,nan,nan,0.05
15/24/2013 15:08:13,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,2,14,12,0,0.48,5,nan
15/24/2013 15:08:27,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,15,12,0,nan,nan,0.03
15/24/2013 15:08:28,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,15,13,0,0.42,15,nan
15/24/2013 15:08:42,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,16,13,0,nan,nan,0.09
15/24/2013 15:08:51,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,2,16,14,0,5.94,23,nan
15/24/2013 15:09:00,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,17,14,0,nan,nan,0.12
15/24/2013 15:09:03,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,2,17,15,0,0.06,12,nan
15/24/2013 15:09:09,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,18,15,0,nan,nan,0.10
15/24/2013 15:09:10,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,2,18,16,0,0.24,7,nan
15/24/2013 15:09:17,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,19,16,0,nan,nan,0.04
15/24/2013 15:09:18,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,2,20,16,0,nan,nan,0.11
15/24/2013 15:09:19,1.16.3,FR1_R,0,4.22,nan,1,RightWithPellet,Right,2,21,16,0,nan,nan,0.04
15/24/2013 15:09:19,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,21,17,0,1.65,9,nan
15/24/2013 15:09:23,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,22,17,0,nan,nan,0.01
15/24/2013 15:09:28,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,2,22,18,0,3.86,9,nan
15/24/2013 15:09:33,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,2,23,18,0,nan,nan,0.03
15/24/2013 15:09:35,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,23,19,0,1.10,7,nan
15/24/2013 15:09:39,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,24,19,0,nan,nan,0.04
15/24/2013 15:09:40,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,24,20,0,0.30,5,nan
15/24/2013 15:09:55,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,25,20,0,nan,nan,0.15
15/24/2013 15:09:59,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,25,21,0,3.18,19,nan
15/24/2013 15:10:00,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,26,21,0,nan,nan,0.00
15/24/2013 15:10:01,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,2,26,22,0,0.12,2,nan
15/24/2013 15:10:05,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,27,22,0,nan,nan,0.15
15/24/2013 15:10:05,1.16.3,FR1_R,0,4.21,nan,1,LeftDuringDispense,Right,3,27,22,0,nan,nan,0.00
15/24/2013 15:10:12,1.16.3,FR1_R,0,4.22,3,1,Pellet,Right,3,27,23,0,4.10,11,nan
15/24/2013 15:10:19,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,3,28,23,0,nan,nan,0.05
15/24/2013 15:10:22,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,3,28,24,0,1.83,10,nan
15/24/2013 15:10:26,1.16.3,FR1_R,0,4.22,nan,1,Left,Right,4,28,24,0,nan,nan,0.05
15/24/2013 15:10:28,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,4,29,24,0,nan,nan,0.03
15/24/2013 15:10:30,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,4,29,25,0,0.30,8,nan
15/24/2013 15:10:40,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,4,30,25,0,nan,nan,0.09
15/24/2013 15:10:42,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,4,30,26,0,0.97,12,nan
15/24/2013 15:10:46,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,4,31,26,0,nan,nan,0.05
15/24/2013 15:10:49,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,4,31,27,0,2.75,7,nan
15/24/2013 15:10:51,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,5,31,27,0,nan,nan,0.00
15/24/2013 15:10:57,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,32,27,0,nan,nan,0.01
15/24/2013 15:10:58,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,5,32,28,0,0.55,9,nan
15/24/2013 15:11:13,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,33,28,0,nan,nan,0.03
15/24/2013 15:11:15,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,5,33,29,0,0.79,17,nan
15/24/2013 15:11:40,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,6,33,29,0,nan,nan,0.15
