MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
15/24/2013 15:04:22,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,1,0,0,nan,nan,0.94
15/24/2013 15:04:23,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,0,1,1,0,0.67,nan,nan
15/24/2013 15:04:39,1.16.3,FR1_R,0,4.20,nan,1,Left,Right,1,1,1,0,nan,nan,0.04
15/24/2013 15:04:47,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,2,1,1,0,nan,nan,0.53
15/24/2013 15:04:54,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,2,1,0,nan,nan,0.09
15/24/2013 15:04:58,1.16.3,FR1_R,0,4.21,nan,1,RightWithPellet,Right,2,3,1,0,nan,nan,0.09
15/24/2013 15:05:02,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,3,2,0,6.98,39,nan
15/24/2013 15:05:05,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,4,2,0,nan,nan,0.47
15/24/2013 15:05:06,1.16.3,FR1_R,0,4.20,nan,1,LeftDuringDispense,Right,3,4,2,0,nan,nan,0.03
15/24/2013 15:05:06,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,3,4,3,0,0.12,4,nan
15/24/2013 15:05:15,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,5,3,0,nan,nan,0.15
15/24/2013 15:05:20,1.16.3,FR1_R,0,4.20,2,1,Pellet,Right,3,5,4,0,4.53,14,nan
15/24/2013 15:05:30,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,3,6,4,0,nan,nan,0.17
15/24/2013 15:05:32,1.16.3,FR1_R,0,4.20,nan,1,RightWithPellet,Right,3,7,4,0,nan,nan,0.00
15/24/2013 15:05:32,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,3,7,5,0,0.24,12,nan
15/24/2013 15:05:39,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,8,5,0,nan,nan,0.08
15/24/2013 15:05:40,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,3,8,6,0,0.73,8,nan
15/24/2013 15:05:48,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,9,6,0,nan,nan,0.17
15/24/2013 15:05:49,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,3,9,7,0,0.18,9,nan
15/24/2013 15:05:53,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,10,7,0,nan,nan,0.50
15/24/2013 15:05:55,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,3,10,8,0,0.91,6,nan
15/24/2013 15:05:59,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,11,8,0,nan,nan,0.02
15/24/2013 15:05:59,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,3,12,8,0,nan,nan,0.03
15/24/2013 15:05:59,1.16.3,FR1_R,0,4.20,nan,1,RightDuringDispense,Right,3,13,8,0,nan,nan,0.13
15/24/2013 15:06:02,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,3,14,8,0,nan,nan,0.01
15/24/2013 15:06:21,1.16.3,FR1_R,0,4.21,3,1,Pellet,Right,3,14,9,0,16.20,26,nan
15/24/2013 15:06:28,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,3,15,9,0,nan,nan,0.25
15/24/2013 15:06:31,1.16.3,FR1_R,0,4.20,nan,1,RightDuringDispense,Right,3,16,9,0,nan,nan,0.01
15/24/2013 15:06:33,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,3,16,10,0,2.44,12,nan
15/24/2013 15:06:34,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,17,10,0,nan,nan,0.06
15/24/2013 15:06:36,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,3,17,11,0,0.61,3,nan
15/24/2013 15:06:39,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,3,18,11,0,nan,nan,0.09
15/24/2013 15:06:43,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,3,18,12,0,2.56,7,nan
15/24/2013 15:06:57,1.16.3,FR1_R,0,4.20,nan,1,Left,Right,4,18,12,0,nan,nan,0.02
15/24/2013 15:06:58,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,4,19,12,0,nan,nan,0.00
15/24/2013 15:07:01,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,4,19,13,0,2.14,18,nan
15/24/2013 15:07:19,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,4,20,13,0,nan,nan,0.03
15/24/2013 15:07:20,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,4,20,14,0,0.91,19,nan
15/24/2013 15:07:54,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,4,21,14,0,nan,nan,0.28
15/24/2013 15:07:54,1.16.3,FR1_R,0,4.20,nan,1,LeftDuringDispense,Right,5,21,14,0,nan,nan,0.13
15/24/2013 15:07:55,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,5,21,15,0,0.18,35,nan
15/24/2013 15:07:58,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,22,15,0,nan,nan,0.10
15/24/2013 15:08:03,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,5,22,16,0,4.22,8,nan
15/24/2013 15:08:35,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,5,23,16,0,nan,nan,0.15
15/24/2013 15:08:37,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,5,23,17,0,0.42,34,nan
15/24/2013 15:08:40,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,24,17,0,nan,nan,0.08
15/24/2013 15:08:43,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,5,24,18,0,0.48,6,nan
15/24/2013 15:08:45,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,25,18,0,nan,nan,0.04
15/24/2013 15:08:48,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,5,25,19,0,1.59,5,nan
15/24/2013 15:08:52,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,26,19,0,nan,nan,0.09
15/24/2013 15:08:55,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,5,26,20,0,0.79,7,nan
15/24/2013 15:09:26,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,27,20,0,nan,nan,0.01
15/24/2013 15:09:27,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,5,27,21,0,0.42,32,nan
15/24/2013 15:09:36,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,5,28,21,0,nan,nan,0.08
15/24/2013 15:09:38,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,5,28,22,0,1.28,11,nan
15/24/2013 15:09:41,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,29,22,0,nan,nan,0.08
15/24/2013 15:09:42,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,5,29,23,0,0.55,4,nan
15/24/2013 15:09:54,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,6,29,23,0,nan,nan,0.24
15/24/2013 15:09:57,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,6,30,23,0,nan,nan,0.13
15/24/2013 15:09:57,1.16.3,FR1_R,0,4.20,nan,1,LeftDuringDispense,Right,7,30,23,0,nan,nan,0.08
15/24/2013 15:10:00,1.16.3,FR1_R,0,4.20,nan,1,LeftDuringDispense,Right,8,30,23,0,nan,nan,0.27
15/24/2013 15:10:03,1.16.3,FR1_R,0,4.20,nan,1,LeftWithPellet,Right,9,30,23,0,nan,nan,0.07
15/24/2013 15:10:04,1.16.3,FR1_R,0,4.20,3,1,Pellet,Right,9,30,24,0,1.44,22,nan
15/24/2013 15:10:15,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,31,24,0,nan,nan,0.20
15/24/2013 15:10:15,1.16.3,FR1_R,0,4.20,nan,1,RightDuringDispense,Right,9,32,24,0,nan,nan,0.00
15/24/2013 15:10:18,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,9,32,25,0,0.55,14,nan
15/24/2013 15:10:37,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,33,25,0,nan,nan,0.07
15/24/2013 15:10:38,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,9,33,26,0,0.48,20,nan
15/24/2013 15:10:40,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,9,34,26,0,nan,nan,0.05
15/24/2013 15:10:41,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,9,34,27,0,0.06,3,nan
15/24/2013 15:10:48,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,35,27,0,nan,nan,0.09
15/24/2013 15:10:50,1.16.3,FR1_R,0,4.20,2,1,Pellet,Right,9,35,28,0,0.91,9,nan
15/24/2013 15:11:43,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,36,28,0,nan,nan,0.04
15/24/2013 15:11:44,1.16.3,FR1_R,0,4.20,2,1,Pellet,Right,9,36,29,0,0.48,54,nan
15/24/2013 15:11:46,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,37,29,0,nan,nan,0.16
15/24/2013 15:11:48,1.16.3,FR1_R,0,4.20,2,1,Pellet,Right,9,37,30,0,0.06,4,nan
15/24/2013 15:11:52,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,9,38,30,0,nan,nan,0.13
15/24/2013 15:11:54,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,9,38,31,0,0.06,6,nan
15/24/2013 15:12:18,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,9,39,31,0,nan,nan,0.34
15/24/2013 15:12:20,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,9,39,32,0,1.09,26,nan
15/24/2013 15:12:45,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,10,39,32,0,nan,nan,0.01
15/24/2013 15:12:47,1.16.3,FR1_R,0,4.20,nan,1,Left,Right,11,39,32,0,nan,nan,0.02
15/24/2013 15:12:49,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,12,39,32,0,nan,nan,0.09
15/24/2013 15:12:50,1.16.3,FR1_R,0,4.20,nan,1,Left,Right,13,39,32,0,nan,nan,0.08
15/24/2013 15:12:52,1.16.3,FR1_R,0,4.20,nan,1,Left,Right,14,39,32,0,nan,nan,0.03
15/24/2013 15:13:00,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,15,39,32,0,nan,nan,0.01
15/24/2013 15:13:01,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,15,40,32,0,nan,nan,0.12
15/24/2013 15:13:02,1.16.3,FR1_R,0,4.20,nan,1,LeftDuringDispense,Right,16,40,32,0,nan,nan,0.16
15/24/2013 15:13:03,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,16,40,33,0,0.85,43,nan
15/24/2013 15:13:25,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,16,41,33,0,nan,nan,0.25
15/24/2013 15:13:28,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,16,41,34,0,1.77,25,nan
15/24/2013 15:13:32,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,16,42,34,0,nan,nan,0.06
15/24/2013 15:13:37,1.16.3,FR1_R,0,4.20,3,1,Pellet,Right,16,42,35,0,0.55,9,nan
15/24/2013 15:13:39,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,16,43,35,0,nan,nan,0.07
15/24/2013 15:13:40,1.16.3,FR1_R,0,4.20,2,1,Pellet,Right,16,43,36,0,0.06,3,nan
15/24/2013 15:14:16,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,17,43,36,0,nan,nan,0.09
15/24/2013 15:14:22,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,17,44,36,0,nan,nan,0.06
15/24/2013 15:14:23,1.16.3,FR1_R,0,4.20,nan,1,RightDuringDispense,Right,17,45,36,0,nan,nan,0.00
15/24/2013 15:14:24,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,17,45,37,0,1.09,44,nan
15/24/2013 15:14:29,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,17,46,37,0,nan,nan,0.10
15/24/2013 15:14:31,1.16.3,FR1_R,0,4.20,2,1,Pellet,Right,17,46,38,0,0.18,6,nan
15/24/2013 15:14:31,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,18,46,38,0,nan,nan,0.03
15/24/2013 15:14:37,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,19,46,38,0,nan,nan,0.04
15/24/2013 15:14:57,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,20,46,38,0,nan,nan,0.16
15/24/2013 15:15:07,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,20,47,38,0,nan,nan,0.11
15/24/2013 15:15:09,1.16.3,FR1_R,0,4.20,2,1,Pellet,Right,20,47,39,0,0.85,39,nan
15/24/2013 15:15:10,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,20,48,39,0,nan,nan,0.00
15/24/2013 15:15:11,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,20,48,40,0,0.18,2,nan
15/24/2013 15:15:16,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,20,49,40,0,nan,nan,0.23
15/24/2013 15:15:17,1.16.3,FR1_R,0,4.20,nan,1,LeftDuringDispense,Right,21,49,40,0,nan,nan,0.03
15/24/2013 15:15:25,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,21,49,41,0,5.33,14,nan
15/24/2013 15:15:37,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,21,50,41,0,nan,nan,0.15
15/24/2013 15:15:39,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,21,50,42,0,1.95,14,nan
15/24/2013 15:16:03,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,21,51,42,0,nan,nan,0.00
15/24/2013 15:16:08,1.16.3,FR1_R,0,4.21,3,1,Pellet,Right,21,51,43,0,1.28,29,nan
15/24/2013 15:16:22,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,21,52,43,0,nan,nan,0.14
15/24/2013 15:16:24,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,21,52,44,0,1.52,16,nan
15/24/2013 15:16:41,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,21,53,44,0,nan,nan,0.15
15/24/2013 15:16:42,1.16.3,FR1_R,0,4.20,1,1,Pellet,Right,21,53,45,0,0.24,18,nan
15/24/2013 15:16:45,1.16.3,FR1_R,0,4.20,nan,1,Right,Right,21,54,45,0,nan,nan,0.02
15/24/2013 15:16:46,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,21,54,46,0,0.18,4,nan
15/24/2013 15:16:59,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,21,55,46,0,nan,nan,0.02
15/24/2013 15:17:00,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,21,55,47,0,0.55,14,nan
15/24/2013 15:17:02,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,21,56,47,0,nan,nan,0.17
15/24/2013 15:17:03,1.16.3,FR1_R,0,4.20,2,1,Pellet,Right,21,56,48,0,0.06,3,nan
15/24/2013 15:17:26,1.16.3,FR1_R,0,4.22,nan,1,Left,Right,22,56,48,0,nan,nan,0.18
15/24/2013 15:18:04,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,22,57,48,0,nan,nan,0.04
15/24/2013 15:18:05,1.16.3,FR1_R,0,4.20,nan,1,RightDuringDispense,Right,22,58,48,0,nan,nan,0.17
15/24/2013 15:18:08,1.16.3,FR1_R,0,4.20,nan,1,LeftDuringDispense,Right,23,58,48,0,nan,nan,0.05
15/24/2013 15:18:08,1.16.3,FR1_R,0,4.21,nan,1,LeftWithPellet,Right,24,58,48,0,nan,nan,0.03
15/24/2013 15:18:08,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,24,58,49,0,0.48,65,nan
15/24/2013 15:18:13,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,25,58,49,0,nan,nan,0.14
15/24/2013 15:18:18,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,25,59,49,0,nan,nan,0.12
15/24/2013 15:18:19,1.16.3,FR1_R,0,4.20,2,1,Pellet,Right,25,59,50,0,0.61,11,nan
15/24/2013 15:18:21,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,25,60,50,0,nan,nan,0.14
