MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/24/2013 15:05:03,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,1,0,0,nan,nan,0.04
7/24/2013 15:05:04,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,1,1,0,0.24,nan,nan
7/24/2013 15:05:11,1.16.3,FR1_R,0,4.22,nan,1,Left,Right,1,1,1,0,nan,nan,0.03
7/24/2013 15:05:22,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,2,1,1,0,nan,nan,0.04
7/24/2013 15:06:49,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,3,1,1,0,nan,nan,0.24
7/24/2013 15:06:52,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,3,2,1,0,nan,nan,0.06
7/24/2013 15:06:52,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,3,3,1,0,nan,nan,0.09
7/24/2013 15:06:52,1.16.3,FR1_R,0,4.22,nan,1,RightDuringDispense,Right,3,4,1,0,nan,nan,0.06
7/24/2013 15:06:53,1.16.3,FR1_R,0,4.22,nan,1,RightDuringDispense,Right,3,5,1,0,nan,nan,0.05
7/24/2013 15:06:56,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,3,5,2,0,0.73,112,nan
7/24/2013 15:07:09,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,4,5,2,0,nan,nan,0.03
7/24/2013 15:07:16,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,5,5,2,0,nan,nan,0.04
7/24/2013 15:07:25,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,6,2,0,nan,nan,0.24
7/24/2013 15:07:26,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,5,6,3,0,0.85,30,nan
7/24/2013 15:07:47,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,7,3,0,nan,nan,0.04
7/24/2013 15:07:48,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,5,7,4,0,0.36,22,nan
7/24/2013 15:08:26,1.16.3,FR1_R,0,4.22,nan,1,Left,Right,6,7,4,0,nan,nan,0.04
7/24/2013 15:08:30,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,8,4,0,nan,nan,0.01
7/24/2013 15:08:38,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,6,8,5,0,7.59,50,nan
7/24/2013 15:08:45,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,9,5,0,nan,nan,0.12
7/24/2013 15:08:46,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,6,9,6,0,0.91,8,nan
7/24/2013 15:09:18,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,6,10,6,0,nan,nan,0.00
7/24/2013 15:09:20,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,6,10,7,0,0.12,34,nan
7/24/2013 15:09:37,1.16.3,FR1_R,0,4.22,nan,1,Left,Right,7,10,7,0,nan,nan,0.01
7/24/2013 15:10:08,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,7,11,7,0,nan,nan,0.02
7/24/2013 15:10:08,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,7,12,7,0,nan,nan,0.10
7/24/2013 15:10:11,1.16.3,FR1_R,0,4.22,nan,1,LeftDuringDispense,Right,8,12,7,0,nan,nan,0.27
7/24/2013 15:10:14,1.16.3,FR1_R,0,4.22,nan,1,RightWithPellet,Right,8,13,7,0,nan,nan,0.01
7/24/2013 15:10:14,1.16.3,FR1_R,0,4.21,3,1,Pellet,Right,8,13,8,0,0.95,54,nan
7/24/2013 15:10:20,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,8,14,8,0,nan,nan,0.04
7/24/2013 15:10:22,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,8,14,9,0,1.16,8,nan
7/24/2013 15:10:35,1.16.3,FR1_R,0,4.22,nan,1,Left,Right,9,14,9,0,nan,nan,0.01
7/24/2013 15:10:57,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,10,14,9,0,nan,nan,0.04
7/24/2013 15:10:57,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,10,15,9,0,nan,nan,0.00
7/24/2013 15:10:58,1.16.3,FR1_R,0,4.21,nan,1,LeftDuringDispense,Right,11,15,9,0,nan,nan,0.02
7/24/2013 15:10:58,1.16.3,FR1_R,0,4.21,nan,1,LeftDuringDispense,Right,12,15,9,0,nan,nan,0.05
7/24/2013 15:11:09,1.16.3,FR1_R,0,4.22,3,1,Pellet,Right,12,15,10,0,8.39,47,nan
7/24/2013 15:11:58,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,12,16,10,0,nan,nan,0.17
7/24/2013 15:12:00,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,12,16,11,0,0.85,51,nan
7/24/2013 15:12:11,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,12,17,11,0,nan,nan,0.18
7/24/2013 15:12:29,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,12,17,12,0,17.30,29,nan
7/24/2013 15:12:46,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,12,18,12,0,nan,nan,0.13
7/24/2013 15:12:53,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,12,18,13,0,3.92,24,nan
7/24/2013 15:13:03,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,12,19,13,0,nan,nan,0.32
7/24/2013 15:13:05,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,12,19,14,0,1.09,12,nan
7/24/2013 15:13:14,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,12,20,14,0,nan,nan,0.01
7/24/2013 15:13:15,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,12,20,15,0,0.42,10,nan
7/24/2013 15:13:30,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,12,21,15,0,nan,nan,0.06
