MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
11/11/2024 13:35:32,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,1,0,0,0,nan,nan,0.07
11/11/2024 13:35:46,1.16.3,FR1_R,0,4.16,nan,1,Right,Right,1,1,0,0,nan,nan,0.08
11/11/2024 13:35:56,1.16.3,FR1_R,0,4.17,nan,1,LeftWithPellet,Right,2,1,0,0,nan,nan,1.28
11/11/2024 13:35:56,1.16.3,FR1_R,0,4.16,3,1,Pellet,Right,2,1,1,0,4.11,nan,nan
11/11/2024 13:36:08,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,2,2,1,0,nan,nan,0.00
11/11/2024 13:36:08,1.16.3,FR1_R,0,4.17,nan,1,RightDuringDispense,Right,2,3,1,0,nan,nan,0.09
11/11/2024 13:36:11,1.16.3,FR1_R,0,4.16,2,1,Pellet,Right,2,3,2,0,0.37,15,nan
11/11/2024 13:36:25,1.16.3,FR1_R,0,4.16,nan,1,Left,Right,3,3,2,0,nan,nan,0.15
11/11/2024 13:36:25,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,4,3,2,0,nan,nan,0.02
11/11/2024 13:36:28,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,4,4,2,0,nan,nan,0.22
11/11/2024 13:36:29,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,4,4,3,0,0.44,18,nan
11/11/2024 13:36:40,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,4,5,3,0,nan,nan,0.02
11/11/2024 13:36:43,1.16.3,FR1_R,0,4.16,1,1,Pellet,Right,4,5,4,0,1.70,14,nan
11/11/2024 13:37:00,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,4,6,4,0,nan,nan,0.03
11/11/2024 13:37:01,1.16.3,FR1_R,0,4.16,1,1,Pellet,Right,4,6,5,0,0.25,18,nan
11/11/2024 13:37:26,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,5,6,5,0,nan,nan,0.04
11/11/2024 13:37:46,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,6,6,5,0,nan,nan,0.06
11/11/2024 13:37:58,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,6,7,5,0,nan,nan,0.00
11/11/2024 13:38:00,1.16.3,FR1_R,0,4.17,nan,1,RightWithPellet,Right,6,8,5,0,nan,nan,0.11
11/11/2024 13:38:00,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,6,8,6,0,0.94,59,nan
11/11/2024 13:38:14,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,7,8,6,0,nan,nan,0.05
11/11/2024 13:38:27,1.16.3,FR1_R,0,4.18,nan,1,Left,Right,8,8,6,0,nan,nan,0.04
11/11/2024 13:38:37,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,8,9,6,0,nan,nan,0.18
11/11/2024 13:38:37,1.16.3,FR1_R,0,4.17,nan,1,RightDuringDispense,Right,8,10,6,0,nan,nan,0.01
11/11/2024 13:38:42,1.16.3,FR1_R,0,4.17,2,1,Pellet,Right,8,10,7,0,1.77,42,nan
11/11/2024 13:39:22,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,8,11,7,0,nan,nan,0.13
11/11/2024 13:39:23,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,8,11,8,0,0.88,41,nan
11/11/2024 13:39:45,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,8,12,8,0,nan,nan,0.03
11/11/2024 13:39:47,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,8,12,9,0,0.82,24,nan
11/11/2024 13:40:02,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,8,13,9,0,nan,nan,0.02
11/11/2024 13:40:03,1.16.3,FR1_R,0,4.17,2,1,Pellet,Right,8,13,10,0,0.56,16,nan
11/11/2024 13:40:05,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,9,13,10,0,nan,nan,0.01
11/11/2024 13:40:07,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,10,13,10,0,nan,nan,0.01
11/11/2024 13:40:13,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,11,13,10,0,nan,nan,0.16
11/11/2024 13:40:18,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,12,13,10,0,nan,nan,0.10
11/11/2024 13:40:19,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,13,13,10,0,nan,nan,0.01
11/11/2024 13:40:28,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,13,14,10,0,nan,nan,0.03
11/11/2024 13:40:29,1.16.3,FR1_R,0,4.17,nan,1,RightDuringDispense,Right,13,15,10,0,nan,nan,0.36
11/11/2024 13:40:34,1.16.3,FR1_R,0,4.17,2,1,Pellet,Right,13,15,11,0,2.72,31,nan
11/11/2024 13:40:52,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,13,16,11,0,nan,nan,0.20
11/11/2024 13:40:53,1.16.3,FR1_R,0,4.17,nan,1,RightWithPellet,Right,13,17,11,0,nan,nan,0.03
11/11/2024 13:40:55,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,13,17,12,0,2.01,21,nan
11/11/2024 13:41:08,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,13,18,12,0,nan,nan,0.03
11/11/2024 13:41:11,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,13,18,13,0,2.02,16,nan
11/11/2024 13:41:15,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,14,18,13,0,nan,nan,0.06
11/11/2024 13:41:27,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,15,18,13,0,nan,nan,0.04
11/11/2024 13:41:56,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,15,19,13,0,nan,nan,0.02
11/11/2024 13:41:58,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,15,19,14,0,1.20,47,nan
11/11/2024 13:42:12,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,16,19,14,0,nan,nan,0.01
11/11/2024 13:42:18,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,17,19,14,0,nan,nan,0.06
11/11/2024 13:42:37,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,17,20,14,0,nan,nan,0.04
11/11/2024 13:42:38,1.16.3,FR1_R,0,4.17,2,1,Pellet,Right,17,20,15,0,0.44,40,nan
11/11/2024 13:42:53,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,17,21,15,0,nan,nan,0.03
11/11/2024 13:42:54,1.16.3,FR1_R,0,4.17,2,1,Pellet,Right,17,21,16,0,0.63,16,nan
11/11/2024 13:42:56,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,17,22,16,0,nan,nan,0.02
11/11/2024 13:42:57,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,17,22,17,0,0.50,3,nan
11/11/2024 13:43:17,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,17,23,17,0,nan,nan,0.02
11/11/2024 13:43:20,1.16.3,FR1_R,0,4.17,2,1,Pellet,Right,17,23,18,0,1.83,23,nan
11/11/2024 13:43:35,1.16.3,FR1_R,0,4.18,nan,1,Left,Right,18,23,18,0,nan,nan,0.07
11/11/2024 13:43:49,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,18,24,18,0,nan,nan,0.05
11/11/2024 13:43:49,1.16.3,FR1_R,0,4.17,nan,1,RightDuringDispense,Right,18,25,18,0,nan,nan,0.11
11/11/2024 13:43:55,1.16.3,FR1_R,0,4.18,3,1,Pellet,Right,18,25,19,0,0.75,35,nan
11/11/2024 13:43:58,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,19,25,19,0,nan,nan,0.01
11/11/2024 13:44:02,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,19,26,19,0,nan,nan,0.00
11/11/2024 13:44:04,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,19,26,20,0,0.82,9,nan
11/11/2024 13:44:17,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,20,26,20,0,nan,nan,0.16
11/11/2024 13:44:25,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,20,27,20,0,nan,nan,0.06
11/11/2024 13:44:28,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,20,27,21,0,0.69,24,nan
11/11/2024 13:44:50,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,20,28,21,0,nan,nan,0.10
11/11/2024 13:44:50,1.16.3,FR1_R,0,4.18,nan,1,RightDuringDispense,Right,20,29,21,0,nan,nan,0.03
11/11/2024 13:44:53,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,20,29,22,0,0.37,25,nan
11/11/2024 13:45:13,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,20,30,22,0,nan,nan,0.06
11/11/2024 13:45:20,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,20,30,23,0,3.73,27,nan
11/11/2024 13:45:26,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,20,31,23,0,nan,nan,0.21
11/11/2024 13:45:28,1.16.3,FR1_R,0,4.17,1,1,Pellet,Right,20,31,24,0,0.63,8,nan
11/11/2024 13:45:32,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,20,32,24,0,nan,nan,0.03
11/11/2024 13:45:36,1.16.3,FR1_R,0,4.17,nan,1,RightWithPellet,Right,20,33,24,0,nan,nan,0.39
11/11/2024 13:45:37,1.16.3,FR1_R,0,4.17,2,1,Pellet,Right,20,33,25,0,4.27,9,nan
11/11/2024 13:45:48,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,20,34,25,0,nan,nan,0.01
11/11/2024 13:45:52,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,20,34,26,0,1.39,15,nan
11/11/2024 13:46:01,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,20,35,26,0,nan,nan,0.01
11/11/2024 13:46:05,1.16.3,FR1_R,0,4.17,2,1,Pellet,Right,20,35,27,0,1.20,13,nan
11/11/2024 13:46:28,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,20,36,27,0,nan,nan,0.11
11/11/2024 13:46:30,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,20,36,28,0,0.82,25,nan
11/11/2024 13:46:53,1.16.3,FR1_R,0,4.17,nan,1,Right,Right,20,37,28,0,nan,nan,0.14
11/11/2024 13:46:55,1.16.3,FR1_R,0,4.18,2,1,Pellet,Right,20,37,29,0,1.32,25,nan
11/11/2024 13:47:16,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,21,37,29,0,nan,nan,0.02
11/11/2024 13:47:35,1.16.3,FR1_R,0,4.18,nan,1,Left,Right,22,37,29,0,nan,nan,0.08
11/11/2024 13:47:45,1.16.3,FR1_R,0,4.18,nan,1,Right,Right,22,38,29,0,nan,nan,0.02
11/11/2024 13:47:46,1.16.3,FR1_R,0,4.18,1,1,Pellet,Right,22,38,30,0,0.94,51,nan
11/11/2024 13:48:17,1.16.3,FR1_R,0,4.17,nan,1,Left,Right,23,38,30,0,nan,nan,0.10
