MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
11/12/2024 13:38:48,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,0,1,0,0,nan,nan,0.48
11/12/2024 13:39:19,1.16.3,FR1_R,0,3.83,4,1,Pellet,Right,0,1,1,0,23.73,nan,nan
11/12/2024 13:39:49,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,0,2,1,0,nan,nan,0.56
11/12/2024 13:39:51,1.16.3,FR1_R,0,3.83,1,1,Pellet,Right,0,2,2,0,1.45,32,nan
11/12/2024 13:40:20,1.16.3,FR1_R,0,3.83,nan,1,Left,Right,1,2,2,0,nan,nan,0.13
11/12/2024 13:40:31,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,1,3,2,0,nan,nan,0.04
11/12/2024 13:40:34,1.16.3,FR1_R,0,3.83,nan,1,RightDuringDispense,Right,1,4,2,0,nan,nan,0.26
11/12/2024 13:40:36,1.16.3,FR1_R,0,3.83,nan,1,RightDuringDispense,Right,1,5,2,0,nan,nan,0.09
11/12/2024 13:40:40,1.16.3,FR1_R,0,3.83,4,1,Pellet,Right,1,5,3,0,0.69,49,nan
11/12/2024 13:40:52,1.16.3,FR1_R,0,3.83,nan,1,Left,Right,2,5,3,0,nan,nan,0.02
11/12/2024 13:41:07,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,2,6,3,0,nan,nan,0.09
11/12/2024 13:41:10,1.16.3,FR1_R,0,3.83,2,1,Pellet,Right,2,6,4,0,1.45,30,nan
11/12/2024 13:41:30,1.16.3,FR1_R,0,3.83,nan,1,Left,Right,3,6,4,0,nan,nan,0.35
11/12/2024 13:41:31,1.16.3,FR1_R,0,3.83,nan,1,Left,Right,4,6,4,0,nan,nan,0.12
11/12/2024 13:41:31,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,4,7,4,0,nan,nan,0.00
11/12/2024 13:41:33,1.16.3,FR1_R,0,3.83,nan,1,LeftWithPellet,Right,5,7,4,0,nan,nan,0.51
11/12/2024 13:41:33,1.16.3,FR1_R,0,3.83,1,1,Pellet,Right,5,7,5,0,0.18,23,nan
11/12/2024 13:41:44,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,5,8,5,0,nan,nan,0.01
11/12/2024 13:41:46,1.16.3,FR1_R,0,3.83,2,1,Pellet,Right,5,8,6,0,0.88,13,nan
11/12/2024 13:41:47,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,5,9,6,0,nan,nan,0.02
11/12/2024 13:41:48,1.16.3,FR1_R,0,3.83,nan,1,RightDuringDispense,Right,5,10,6,0,nan,nan,0.25
11/12/2024 13:41:49,1.16.3,FR1_R,0,3.83,nan,1,RightDuringDispense,Right,5,11,6,0,nan,nan,0.32
11/12/2024 13:41:52,1.16.3,FR1_R,0,3.83,2,1,Pellet,Right,5,11,7,0,1.00,6,nan
11/12/2024 13:41:53,1.16.3,FR1_R,0,3.83,nan,1,Left,Right,6,11,7,0,nan,nan,0.02
11/12/2024 13:42:04,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,6,12,7,0,nan,nan,0.14
11/12/2024 13:42:06,1.16.3,FR1_R,0,3.83,1,1,Pellet,Right,6,12,8,0,0.44,14,nan
11/12/2024 13:42:20,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,6,13,8,0,nan,nan,0.13
11/12/2024 13:42:25,1.16.3,FR1_R,0,3.83,1,1,Pellet,Right,6,13,9,0,3.54,19,nan
11/12/2024 13:42:34,1.16.3,FR1_R,0,3.83,nan,1,Left,Right,7,13,9,0,nan,nan,0.07
11/12/2024 13:42:47,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,7,14,9,0,nan,nan,0.58
11/12/2024 13:42:51,1.16.3,FR1_R,0,3.83,1,1,Pellet,Right,7,14,10,0,2.97,26,nan
11/12/2024 13:42:57,1.16.3,FR1_R,0,3.83,nan,1,Left,Right,8,14,10,0,nan,nan,0.12
11/12/2024 13:43:03,1.16.3,FR1_R,0,3.83,nan,1,Left,Right,9,14,10,0,nan,nan,0.00
11/12/2024 13:43:06,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,9,15,10,0,nan,nan,0.14
11/12/2024 13:43:08,1.16.3,FR1_R,0,3.83,1,1,Pellet,Right,9,15,11,0,0.44,17,nan
11/12/2024 13:43:30,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,9,16,11,0,nan,nan,0.16
11/12/2024 13:43:33,1.16.3,FR1_R,0,3.83,1,1,Pellet,Right,9,16,12,0,3.03,25,nan
11/12/2024 13:44:23,1.16.3,FR1_R,0,3.83,nan,1,Left,Right,10,16,12,0,nan,nan,1.27
11/12/2024 13:44:30,1.16.3,FR1_R,0,3.84,nan,1,Right,Right,10,17,12,0,nan,nan,0.83
11/12/2024 13:44:30,1.16.3,FR1_R,0,3.84,nan,1,RightDuringDispense,Right,10,18,12,0,nan,nan,0.05
11/12/2024 13:44:31,1.16.3,FR1_R,0,3.83,nan,1,RightDuringDispense,Right,10,19,12,0,nan,nan,0.54
11/12/2024 13:44:34,1.16.3,FR1_R,0,3.83,3,1,Pellet,Right,10,19,13,0,0.31,61,nan
11/12/2024 13:44:44,1.16.3,FR1_R,0,3.84,nan,1,Right,Right,10,20,13,0,nan,nan,0.08
11/12/2024 13:44:46,1.16.3,FR1_R,0,3.84,1,1,Pellet,Right,10,20,14,0,1.00,12,nan
11/12/2024 13:44:52,1.16.3,FR1_R,0,3.84,nan,1,Right,Right,10,21,14,0,nan,nan,0.14
11/12/2024 13:44:56,1.16.3,FR1_R,0,3.83,2,1,Pellet,Right,10,21,15,0,0.69,10,nan
11/12/2024 13:45:20,1.16.3,FR1_R,0,3.83,nan,1,Right,Right,10,22,15,0,nan,nan,0.00
11/12/2024 13:45:22,1.16.3,FR1_R,0,3.84,1,1,Pellet,Right,10,22,16,0,1.07,26,nan
11/12/2024 13:45:55,1.16.3,FR1_R,0,3.83,nan,1,Left,Right,11,22,16,0,nan,nan,0.50
11/12/2024 13:46:00,1.16.3,FR1_R,0,3.83,nan,1,Left,Right,12,22,16,0,nan,nan,0.27
