MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
15/24/2013 15:04:34,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,1,0,0,nan,nan,0.16
15/24/2013 15:04:37,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,0,2,0,0,nan,nan,0.08
15/24/2013 15:04:44,1.16.3,FR1_R,0,4.21,4,1,Pellet,Right,0,2,1,0,2.20,nan,nan
15/24/2013 15:04:51,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,3,1,0,nan,nan,0.03
15/24/2013 15:04:53,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,3,2,0,1.46,9,nan
15/24/2013 15:05:09,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,4,2,0,nan,nan,0.05
15/24/2013 15:05:10,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,4,3,0,0.85,17,nan
15/24/2013 15:05:18,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,5,3,0,nan,nan,0.11
15/24/2013 15:05:21,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,5,4,0,2.08,11,nan
15/24/2013 15:05:43,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,6,4,0,nan,nan,0.01
15/24/2013 15:05:44,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,6,5,0,0.42,23,nan
15/24/2013 15:05:58,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,7,5,0,nan,nan,0.22
15/24/2013 15:06:01,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,7,6,0,2.26,17,nan
15/24/2013 15:06:05,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,8,6,0,nan,nan,0.05
15/24/2013 15:06:07,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,8,7,0,1.71,6,nan
15/24/2013 15:06:15,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,9,7,0,nan,nan,0.02
15/24/2013 15:06:23,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,9,8,0,7.04,16,nan
15/24/2013 15:06:28,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,10,8,0,nan,nan,0.08
15/24/2013 15:06:29,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,10,9,0,0.67,6,nan
15/24/2013 15:06:47,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,11,9,0,nan,nan,0.06
15/24/2013 15:06:49,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,11,10,0,0.91,20,nan
15/24/2013 15:07:01,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,12,10,0,nan,nan,0.01
15/24/2013 15:07:04,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,12,11,0,2.93,15,nan
15/24/2013 15:07:14,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,13,11,0,nan,nan,0.07
15/24/2013 15:07:15,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,13,12,0,0.97,11,nan
15/24/2013 15:07:31,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,14,12,0,nan,nan,0.10
15/24/2013 15:07:34,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,14,13,0,2.32,19,nan
15/24/2013 15:07:40,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,15,13,0,nan,nan,0.05
15/24/2013 15:07:43,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,15,14,0,2.26,9,nan
15/24/2013 15:07:47,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,16,14,0,nan,nan,0.16
15/24/2013 15:07:48,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,16,15,0,1.03,5,nan
15/24/2013 15:07:52,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,17,15,0,nan,nan,0.08
15/24/2013 15:07:54,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,0,17,16,0,0.61,6,nan
15/24/2013 15:08:03,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,18,16,0,nan,nan,0.02
15/24/2013 15:08:04,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,18,17,0,0.55,10,nan
15/24/2013 15:08:07,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,0,19,17,0,nan,nan,0.02
15/24/2013 15:08:09,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,19,18,0,1.22,5,nan
15/24/2013 15:08:22,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,20,18,0,nan,nan,0.04
15/24/2013 15:08:23,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,0,20,19,0,0.48,14,nan
15/24/2013 15:08:29,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,21,19,0,nan,nan,0.06
15/24/2013 15:08:32,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,21,20,0,2.20,9,nan
15/24/2013 15:08:44,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,22,20,0,nan,nan,0.06
15/24/2013 15:08:45,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,0,22,21,0,0.67,13,nan
15/24/2013 15:08:48,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,23,21,0,nan,nan,0.03
15/24/2013 15:08:49,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,23,22,0,0.97,4,nan
15/24/2013 15:08:55,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,0,24,22,0,nan,nan,0.08
15/24/2013 15:08:58,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,24,23,0,2.08,9,nan
15/24/2013 15:09:13,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,0,25,23,0,nan,nan,0.02
15/24/2013 15:09:16,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,25,24,0,2.75,18,nan
15/24/2013 15:09:32,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,0,26,24,0,nan,nan,0.00
15/24/2013 15:09:34,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,26,25,0,0.55,18,nan
15/24/2013 15:09:39,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,0,27,25,0,nan,nan,0.04
15/24/2013 15:09:40,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,0,27,26,0,0.42,6,nan
15/24/2013 15:09:43,1.16.3,FR1_R,0,4.22,nan,1,Left,Right,1,27,26,0,nan,nan,0.09
15/24/2013 15:09:52,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,1,28,26,0,nan,nan,0.06
15/24/2013 15:09:58,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,1,28,27,0,5.02,18,nan
15/24/2013 15:10:07,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,1,29,27,0,nan,nan,0.01
15/24/2013 15:10:09,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,1,29,28,0,0.67,11,nan
15/24/2013 15:10:20,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,2,29,28,0,nan,nan,0.16
15/24/2013 15:10:23,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,2,30,28,0,nan,nan,0.04
15/24/2013 15:10:24,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,2,30,29,0,0.55,15,nan
15/24/2013 15:10:27,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,3,30,29,0,nan,nan,0.00
15/24/2013 15:10:27,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,3,31,29,0,nan,nan,0.00
15/24/2013 15:10:33,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,3,31,30,0,4.71,9,nan
15/24/2013 15:10:43,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,3,32,30,0,nan,nan,0.19
15/24/2013 15:10:46,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,3,32,31,0,1.95,13,nan
15/24/2013 15:10:50,1.16.3,FR1_R,0,4.22,nan,1,Left,Right,4,32,31,0,nan,nan,0.03
15/24/2013 15:11:02,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,4,33,31,0,nan,nan,0.07
15/24/2013 15:11:03,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,4,33,32,0,0.06,17,nan
15/24/2013 15:11:09,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,4,34,32,0,nan,nan,0.04
15/24/2013 15:11:11,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,4,34,33,0,1.22,8,nan
15/24/2013 15:11:15,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,4,35,33,0,nan,nan,0.04
15/24/2013 15:11:16,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,4,35,34,0,0.06,5,nan
15/24/2013 15:11:22,1.16.3,FR1_R,0,4.22,nan,1,Left,Right,5,35,34,0,nan,nan,0.00
15/24/2013 15:11:34,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,5,36,34,0,nan,nan,0.17
15/24/2013 15:11:38,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,5,36,35,0,0.91,22,nan
15/24/2013 15:11:55,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,37,35,0,nan,nan,0.07
15/24/2013 15:11:57,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,5,37,36,0,0.36,19,nan
15/24/2013 15:12:01,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,5,38,36,0,nan,nan,0.10
15/24/2013 15:12:02,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,5,38,37,0,0.67,5,nan
15/24/2013 15:12:06,1.16.3,FR1_R,0,4.21,nan,1,Left,Right,6,38,37,0,nan,nan,0.06
15/24/2013 15:12:06,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,6,39,37,0,nan,nan,0.00
15/24/2013 15:12:07,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,6,39,38,0,0.67,5,nan
15/24/2013 15:12:09,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,6,40,38,0,nan,nan,0.08
15/24/2013 15:12:10,1.16.3,FR1_R,0,4.21,nan,1,LeftDuringDispense,Right,7,40,38,0,nan,nan,0.16
15/24/2013 15:12:11,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,7,40,39,0,0.06,4,nan
15/24/2013 15:12:12,1.16.3,FR1_R,0,4.22,nan,1,Left,Right,8,40,39,0,nan,nan,0.21
15/24/2013 15:12:17,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,8,41,39,0,nan,nan,0.01
15/24/2013 15:12:18,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,8,41,40,0,0.18,7,nan
15/24/2013 15:12:22,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,8,42,40,0,nan,nan,0.10
15/24/2013 15:12:23,1.16.3,FR1_R,0,4.22,2,1,Pellet,Right,8,42,41,0,0.42,5,nan
15/24/2013 15:12:28,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,8,43,41,0,nan,nan,0.11
15/24/2013 15:12:29,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,8,43,42,0,0.60,6,nan
15/24/2013 15:12:37,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,8,44,42,0,nan,nan,0.04
15/24/2013 15:12:39,1.16.3,FR1_R,0,4.22,1,1,Pellet,Right,8,44,43,0,0.97,10,nan
15/24/2013 15:12:42,1.16.3,FR1_R,0,4.21,nan,1,Right,Right,8,45,43,0,nan,nan,0.08
15/24/2013 15:12:43,1.16.3,FR1_R,0,4.21,1,1,Pellet,Right,8,45,44,0,0.30,4,nan
15/24/2013 15:12:46,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,8,46,44,0,nan,nan,0.07
15/24/2013 15:12:46,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,8,47,44,0,nan,nan,0.03
15/24/2013 15:12:49,1.16.3,FR1_R,0,4.21,nan,1,RightDuringDispense,Right,8,48,44,0,nan,nan,0.00
15/24/2013 15:12:51,1.16.3,FR1_R,0,4.21,2,1,Pellet,Right,8,48,45,0,2.20,8,nan
15/24/2013 15:12:58,1.16.3,FR1_R,0,4.22,nan,1,Right,Right,8,49,45,0,nan,nan,0.04
